SALE TYPE,SOLD DATE,PROPERTY TYPE,ADDRESS,CITY,STATE OR PROVINCE,ZIP OR POSTAL CODE,PRICE,BEDS,BATHS,LOCATION,SQUARE FEET,LOT SIZE,YEAR BUILT,DAYS ON MARKET,$/SQUARE FEET,HOA/MONTH,STATUS,NEXT OPEN HOUSE START TIME,NEXT OPEN HOUSE END TIME,URL (SEE http://www.redfin.com/buy-a-home/comparative-market-analysis FOR INFO ON PRICING),SOURCE,MLS#,FAVORITE,INTERESTED,LATITUDE,LONGITUDE
PAST SALE,,Single Family Residential,18346 Chelmsford Dr,Cupertino,CA,95014,585000,4,3,,2741,5130,1990,,213,,,,,http://www.redfin.com/CA/Cupertino/18346-Chelmsford-Dr-95014/home/1777942,,,N,Y,37.3127096,-121.997272
PAST SALE,November-30-2016,Single Family Residential,604 Phil Ct,CUPERTINO,CA,95014,1760000,4,2,CUPERTINO,1512,7034,1961,1012,1164,,Sold,,,http://www.redfin.com/CA/Cupertino/604-Phil-Ct-95014/home/1793024,MLSListings,ML81629026,N,Y,37.31593,-122.0120183
PAST SALE,,Single Family Residential,10275 MORETTI Dr,Cupertino,CA,95014,,3,3,,1539,5900,1952,,,,Sold,,,http://www.redfin.com/CA/Cupertino/10275-Moretti-Dr-95014/home/794691,MLSListings,,N,Y,37.3189152,-122.0027355
PAST SALE,September-14-2016,Single Family Residential,18660 Pring Ct,CUPERTINO,CA,95014,1620000,7,4,CUPERTINO,1981,9500,1954,1089,818,,Sold,,,http://www.redfin.com/CA/Cupertino/18660-Pring-Ct-95014/home/1314077,MLSListings,ML81600895,N,Y,37.3180237,-121.9983381
PAST SALE,May-13-2014,Single Family Residential,10591 JOHNSON Ave,Cupertino,CA,95014,1788000,5,3.5,Cupertino,3118,5200,1996,1944,573,,Sold,,,http://www.redfin.com/CA/Cupertino/10591-Johnson-Ave-95014/home/1345097,MLSListings,ML81406710,N,Y,37.3138279,-121.9996707
PAST SALE,,Single Family Residential,10510 WUNDERLICH Dr,Cupertino,CA,95014,,5,5,,3333,6240,1997,,,,Sold,,,http://www.redfin.com/CA/Cupertino/10510-Wunderlich-Dr-95014/home/1439225,MLSListings,,N,Y,37.3152146,-122.0004924
PAST SALE,July-21-2015,Single Family Residential,10624 Johnson Ave,CUPERTINO,CA,95014,1360000,3,1,CUPERTINO,1119,5181,1954,1510,1215,,Sold,,,http://www.redfin.com/CA/Cupertino/10624-Johnson-Ave-95014/home/796284,MLSListings,ML81468458,N,Y,37.3131918,-121.9995374
PAST SALE,,Single Family Residential,10697 CULBERTSON Dr,Cupertino,CA,95014,,,,,,5355,,,,,Sold,,,http://www.redfin.com/CA/Cupertino/10697-Culbertson-Dr-95014/home/796879,MLSListings,,N,Y,37.312777,-122.0060889
PAST SALE,,Single Family Residential,904 FERNGROVE Dr,Cupertino,CA,95014,,4,2,,1562,6136,1960,,,,Sold,,,http://www.redfin.com/CA/Cupertino/904-Ferngrove-Dr-95014/home/1674948,MLSListings,,N,Y,37.3127961,-122.0083319
PAST SALE,,Single Family Residential,19051 Barnhart Ave,Cupertino,CA,95014,972000,4,4,,1991,5355,2017,,488,,,,,http://www.redfin.com/CA/Cupertino/19051-Barnhart-Ave-95014/home/1847953,,,N,Y,37.3158449,-122.0054449
PAST SALE,,Single Family Residential,10472 Johnson Ave,Cupertino,CA,95014,220000,5,3,,2129,5700,2000,,103,,,,,http://www.redfin.com/CA/Cupertino/10472-Johnson-Ave-95014/home/1622953,,,N,Y,37.3158517,-121.9986268
PAST SALE,,Single Family Residential,10411 FINCH Ave,Cupertino,CA,95014,,3,2,,1032,7370,1955,,,,Sold,,,http://www.redfin.com/CA/Cupertino/10411-Finch-Ave-95014/home/794414,MLSListings,,N,Y,37.3172573,-122.0107303
PAST SALE,December-9-2016,Single Family Residential,10081 S Tantau Ave,CUPERTINO,CA,95014,1570000,3,1.5,CUPERTINO,1544,7875,1949,1003,1017,,Sold,,,http://www.redfin.com/CA/Cupertino/10081-S-Tantau-Ave-95014/home/1753406,MLSListings,ML81627883,N,Y,37.3217166,-122.0067774
PAST SALE,April-4-2014,Single Family Residential,10122 JUDY Ave,Cupertino,CA,95014,2200000,4,3.5,Cupertino,3275,9375,2007,1983,672,,Sold,,,http://www.redfin.com/CA/Cupertino/10122-Judy-Ave-95014/home/794597,MLSListings,ML81402771,N,Y,37.3211225,-122.005134
PAST SALE,,Single Family Residential,10525 BARNHART Ct,Cupertino,CA,95014,,4,2,,1885,6440,1953,,,,Sold,,,http://www.redfin.com/CA/Cupertino/10525-Barnhart-Ct-95014/home/1097846,MLSListings,,N,Y,37.3151925,-122.0067996
PAST SALE,,Single Family Residential,10319 MENHART Ln,Cupertino,CA,95014,,4,3,,1845,5150,2007,,,,Sold,,,http://www.redfin.com/CA/Cupertino/10319-Menhart-Ln-95014/home/1401860,MLSListings,,N,Y,37.3189143,-122.0014918
PAST SALE,,Single Family Residential,10331 MENHART Ln,Cupertino,CA,95014,,2,1,,1120,5150,1952,,,,Sold,,,http://www.redfin.com/CA/Cupertino/10331-Menhart-Ln-95014/home/1632431,MLSListings,,N,Y,37.3186971,-122.0017139
PAST SALE,,Single Family Residential,18665 LOREE,Cupertino,CA,95014,,4,3,,1802,5100,1954,,,,Sold,,,http://www.redfin.com/CA/Cupertino/18665-Loree-Ave-95014/home/1365354,MLSListings,,N,Y,37.3205419,-121.9982715
PAST SALE,,Single Family Residential,18253 CHELMSFORD Dr,Cupertino,CA,95014,,5,3,,3078,5610,1990,,,,Sold,,,http://www.redfin.com/CA/Cupertino/18253-Chelmsford-Dr-95014/home/1088276,MLSListings,,N,Y,37.3117755,-121.9970055
PAST SALE,February-1-2017,Single Family Residential,10400 Sterling Blvd,CUPERTINO,CA,95014,1630000,5,2,CUPERTINO,2009,8436,1954,949,811,,Sold,,,http://www.redfin.com/CA/Cupertino/10400-Sterling-Blvd-95014/home/926787,MLSListings,ML81635521,N,Y,37.3173141,-121.9968278
PAST SALE,,Single Family Residential,10200 JOHNSON Ave,Cupertino,CA,95014,,5,3,,3449,5656,2017,,,,Sold,,,http://www.redfin.com/CA/Cupertino/10200-Johnson-Ave-95014/home/1183739,MLSListings,,N,Y,37.3201464,-121.998649
PAST SALE,August-15-2012,Single Family Residential,10416 JOHNSON Ave,Cupertino,CA,95014,1325000,5,3,Cupertino,3074,5100,1997,2580,431,,Sold,,,http://www.redfin.com/CA/Cupertino/10416-Johnson-Ave-95014/home/1605526,MLSListings,ML81223507,N,Y,37.3169036,-121.9986268
PAST SALE,,Single Family Residential,10408 JOHNSON Ave,Cupertino,CA,95014,,4,3,,2125,5700,2015,,,,Sold,,,http://www.redfin.com/CA/Cupertino/10408-Johnson-Ave-95014/home/1337312,MLSListings,,N,Y,37.317066,-121.998649
PAST SALE,,Single Family Residential,10751 WUNDERLICH Dr,Cupertino,CA,95014,,4,3,,3345,6048,1996,,,,Sold,,,http://www.redfin.com/CA/Cupertino/10751-Wunderlich-Dr-95014/home/796307,MLSListings,,N,Y,37.311607,-121.9992487
PAST SALE,,Single Family Residential,799 STENDHAL Ln,Cupertino,CA,95014,,4,2,,1516,6000,1961,,,,Sold,,,http://www.redfin.com/CA/Cupertino/799-Stendhal-Ln-95014/home/664737,MLSListings,,N,Y,37.3143272,-122.0126623
PAST SALE,,Single Family Residential,739 STENDHAL Ln,Cupertino,CA,95014,,4,2,,1499,6480,1961,,,,Sold,,,http://www.redfin.com/CA/Cupertino/739-Stendhal-Ln-95014/home/733612,MLSListings,,N,Y,37.3152323,-122.0118406
PAST SALE,,Single Family Residential,7917 RAINBOW Dr,Cupertino,CA,95014,,5,2,,2076,7128,1963,,,,Sold,,,http://www.redfin.com/CA/Cupertino/7917-Rainbow-Dr-95014/home/1438861,MLSListings,,N,Y,37.3012126,-122.046744
PAST SALE,,Single Family Residential,1204 YORKSHIRE Dr,Cupertino,CA,95014,,3,2,,1744,8100,1963,,,,Sold,,,http://www.redfin.com/CA/Cupertino/1204-Yorkshire-Dr-95014/home/1369674,MLSListings,,N,Y,37.302223,-122.0475654
PAST SALE,April-16-2016,Single Family Residential,19271 Phil Ln,CUPERTINO,CA,95014,1540000,3,2,CUPERTINO,1662,6098,1954,1240,927,,Sold,,,http://www.redfin.com/CA/Cupertino/19271-Phil-Ln-95014/home/1622961,MLSListings,ML81550994,N,Y,37.3163955,-122.0099752
PAST SALE,,Condo/Co-op,817 Hooshang Ct,Cupertino,CA,95014,210000,2,2,,1054,,1971,,199,,,,,http://www.redfin.com/CA/Cupertino/817-Hooshang-Ct-95014/home/783469,,,N,Y,37.3150798,-122.0457683
PAST SALE,April-5-2013,Single Family Residential,1053 BENTOAK Ln,San Jose,CA,95129,1432000,5,3,San Jose,2112,6000,1965,2347,678,,Sold,,,http://www.redfin.com/CA/San-Jose/1053-Bentoak-Ln-95129/home/1740442,MLSListings,ML81304913,N,Y,37.3081182,-121.9976718
PAST SALE,,Single Family Residential,10325 MORETTI Dr,Cupertino,CA,95014,,4,3,,2500,5529,2012,,,,Sold,,,http://www.redfin.com/CA/Cupertino/10325-Moretti-Dr-95014/home/1332482,MLSListings,,N,Y,37.318227,-122.0027133
PAST SALE,,Multi-Family (2-4 Unit),825 Miller Ave,Cupertino,CA,95014,272000,,,,1989,6900,1962,,137,,,,,http://www.redfin.com/CA/Cupertino/825-Miller-Ave-95014/home/1355875,,,N,Y,37.313739,-122.013705
PAST SALE,,Single Family Residential,10250 YOSHINO Pl,Cupertino,CA,95014,,2,2,,1362,,1976,,,,Sold,,,http://www.redfin.com/CA/Cupertino/10250-Yoshino-Pl-95014/home/733500,MLSListings,,N,Y,37.3191731,-122.0107303
PAST SALE,,Single Family Residential,18921 BARNHART Ave,Cupertino,CA,95014,,3,2,,1647,5750,1953,,,,Sold,,,http://www.redfin.com/CA/Cupertino/18921-Barnhart-Ave-95014/home/1860905,MLSListings,,N,Y,37.3157692,-122.0028909
PAST SALE,June-10-2016,Single Family Residential,10365 Sterling Blvd,CUPERTINO,CA,95014,1335000,3,2,CUPERTINO,1127,6436,1954,1185,1185,,Sold,,,http://www.redfin.com/CA/Cupertino/10365-Sterling-Blvd-95014/home/801608,MLSListings,ML81579916,N,Y,37.3177494,-121.9976274
PAST SALE,July-8-2016,Single Family Residential,18930 Barnhart Ave,CUPERTINO,CA,95014,2180000,4,3.5,CUPERTINO,2000,5355,2016,1157,1090,,Sold,,,http://www.redfin.com/CA/Cupertino/18930-Barnhart-Ave-95014/home/1183814,MLSListings,ML81589482,N,Y,37.3152649,-122.0030686
PAST SALE,,Single Family Residential,18961 PENDERGAST Ave,Unincorporated,CA,95014,,5,3,,3118,5304,1997,,,,Sold,,,http://www.redfin.com/CA/Cupertino/18961-Pendergast-Ave-95014/home/1700935,MLSListings,,N,Y,37.3150253,-122.0038015
PAST SALE,August-6-2013,Single Family Residential,10701 JOHNSON Ave,Cupertino,CA,95014,1539800,4,2.5,Cupertino,2044,5355,1999,2224,753,,Sold,,,http://www.redfin.com/CA/Cupertino/10701-Johnson-Ave-95014/home/1314124,MLSListings,ML81322628,N,Y,37.3125572,-122.0012697
PAST SALE,,Single Family Residential,929 FERNGROVE Dr,Cupertino,CA,95014,,4,2,,1532,6195,1960,,,,Sold,,,http://www.redfin.com/CA/Cupertino/929-Ferngrove-Dr-95014/home/1709658,MLSListings,,N,Y,37.3121458,-122.0089315
PAST SALE,August-11-2016,Single Family Residential,10744 Morengo Dr,CUPERTINO,CA,95014,1610000,5,3,CUPERTINO,2233,6973,1964,1123,721,,Sold,,,http://www.redfin.com/CA/Cupertino/10744-Morengo-Dr-95014/home/1663362,MLSListings,ML81588224,N,Y,37.3121279,-122.0046898
PAST SALE,,Single Family Residential,10191 YOSHINO Pl,Cupertino,CA,95014,,3,2,,1362,,1976,,,,Sold,,,http://www.redfin.com/CA/Cupertino/10191-Yoshino-Pl-95014/home/794217,MLSListings,,N,Y,37.3199061,-122.011663
PAST SALE,September-9-2015,Single Family Residential,18640 Medicus Ct,CUPERTINO,CA,95014,1225000,3,1,CUPERTINO,1048,5787,1954,1460,1169,,Sold,,,http://www.redfin.com/CA/Cupertino/18640-Medicus-Ct-95014/home/1493966,MLSListings,ML81484176,N,Y,37.3165931,-121.9978495
PAST SALE,June-29-2015,Single Family Residential,1037 Oaktree Dr,SAN JOSE,CA,95129,1800000,5,2.5,SAN JOSE,2112,6173,1964,1532,852,,Sold,,,http://www.redfin.com/CA/San-Jose/1037-Oaktree-Dr-95129/home/1494078,MLSListings,ML81467609,N,Y,37.308368,-122.0009588
PAST SALE,,Single Family Residential,10380 MORETTI Dr,Cupertino,CA,95014,,5,3,,2090,4947,1952,,,,Sold,,,http://www.redfin.com/CA/Cupertino/10380-Moretti-Dr-95014/home/794707,MLSListings,,N,Y,37.3174471,-122.0022469
PAST SALE,,Single Family Residential,18681 NEWSOM Ave,Cupertino,CA,95014,,5,4,,3027,6000,1998,,,,Sold,,,http://www.redfin.com/CA/Cupertino/18681-Newsom-Ave-95014/home/1740481,MLSListings,,N,Y,37.310529,-121.998649
PAST SALE,,Single Family Residential,10711 JOHNSON,Cupertino,CA,95014,,5,4,,3699,5775,1998,,,,Sold,,,http://www.redfin.com/CA/Cupertino/10711-Johnson-Ave-95014/home/796749,MLSListings,,N,Y,37.312442,-122.001403
PAST SALE,,Single Family Residential,1046 JOHNSON Ave,San Jose,CA,95129,,3,2,,1040,6660,1957,,,,Sold,,,http://www.redfin.com/CA/San-Jose/1046-Johnson-Ave-95129/home/1709714,MLSListings,,N,Y,37.3085604,-122.0033129
PAST SALE,,Single Family Residential,1028 JOHNSON Ave,San Jose,CA,95129,,3,2,,1058,5967,1956,,,,Sold,,,http://www.redfin.com/CA/San-Jose/1028-Johnson-Ave-95129/home/1036133,MLSListings,,N,Y,37.3091909,-122.0030908
PAST SALE,,Single Family Residential,18615 Ralya Ct,Cupertino,CA,95014,1100000,4,2,,2070,5700,2007,,531,,,,,http://www.redfin.com/CA/Cupertino/18615-Ralya-Ct-95014/home/1531784,,,N,Y,37.3198315,-121.9974497
PAST SALE,,Single Family Residential,10680 JOHNSON Ave,Unincorporated,CA,95014,,5,3,,2489,6300,1999,,,,Sold,,,http://www.redfin.com/CA/Cupertino/10680-Johnson-Ave-95014/home/1838547,MLSListings,,N,Y,37.312447,-122.000546
PAST SALE,,Single Family Residential,1034 NARCISO Ct,San Jose,CA,95129,,5,4,,3247,7272,1967,,,,Sold,,,http://www.redfin.com/CA/San-Jose/1034-Narciso-Ct-95129/home/798546,MLSListings,,N,Y,37.3091738,-122.0052672
PAST SALE,,Single Family Residential,5532 BOLLINGER Rd,San Jose,CA,95129,,4,3,,1996,6305,1967,,,,Sold,,,http://www.redfin.com/CA/San-Jose/5532-Bollinger-Rd-95129/home/1614636,MLSListings,,N,Y,37.3096114,-121.9988267
PAST SALE,,Single Family Residential,18720 HANNA Dr,Cupertino,CA,95014,,3,2,,1249,6000,1955,,,,Sold,,,http://www.redfin.com/CA/Cupertino/18720-Hanna-Dr-95014/home/1646996,MLSListings,,N,Y,37.3109027,-121.9994041
PAST SALE,,Townhouse,1060 QUEENSBROOK Dr,San Jose,CA,95129,,2,2,,1149,,1971,,,,Sold,,,http://www.redfin.com/CA/San-Jose/1060-Queensbrook-Dr-95129/home/1550675,MLSListings,,N,Y,37.309044,-122.0096887
PAST SALE,,Single Family Residential,5873 BOLLINGER Rd,Cupertino,CA,95014,,4,2,,1685,6600,1972,,,,Sold,,,http://www.redfin.com/CA/Cupertino/5873-Bollinger-Rd-95014/home/1183824,MLSListings,,N,Y,37.3108248,-122.0060223
PAST SALE,,Multi-Family (2-4 Unit),921 Miller Ave,Cupertino,CA,95014,160000,,,,2082,6900,1962,,77,,,,,http://www.redfin.com/CA/Cupertino/921-Miller-Ave-95014/home/789511,,,N,Y,37.3119432,-122.0137961
PAST SALE,,Single Family Residential,10293 S Tantau Ave,Cupertino,CA,95014,248000,3,1,,1544,9375,1949,,161,,,,,http://www.redfin.com/CA/Cupertino/10293-S-Tantau-Ave-95014/home/794507,,,N,Y,37.3187625,-122.006733
PAST SALE,,Single Family Residential,19071 Barnhart Ave,Cupertino,CA,95014,201500,2,1,,1009,5355,1953,,200,,,,,http://www.redfin.com/CA/Cupertino/19071-Barnhart-Ave-95014/home/1075949,,,N,Y,37.3158506,-122.0058002
PAST SALE,,Single Family Residential,10422 Judy Ave,Cupertino,CA,95014,184000,3,2,,1848,9288,1949,,100,,,,,http://www.redfin.com/CA/Cupertino/10422-Judy-Ave-95014/home/1726633,,,N,Y,37.3166027,-122.0051118
PAST SALE,,Single Family Residential,10400 Menhart Ln,Cupertino,CA,95014,212500,3,2,,1078,7821,1952,,197,,,,,http://www.redfin.com/CA/Cupertino/10400-Menhart-Ln-95014/home/794712,,,N,Y,37.3167514,-122.0013141
PAST SALE,,Single Family Residential,10360 Menhart Ln,Cupertino,CA,95014,121500,3,2,,1078,5044,1952,,113,,,,,http://www.redfin.com/CA/Cupertino/10360-Menhart-Ln-95014/home/1792926,,,N,Y,37.3180045,-122.0012697
PAST SALE,,Single Family Residential,10350 Menhart Ln,Cupertino,CA,95014,87000,4,3,,1779,5848,2001,,49,,,,,http://www.redfin.com/CA/Cupertino/10350-Menhart-Ln-95014/home/1830568,,,N,Y,37.3182917,-122.0013141
PAST SALE,,Single Family Residential,10415 Calvert Dr,Cupertino,CA,95014,182000,3,2,,1386,5044,1952,,131,,,,,http://www.redfin.com/CA/Cupertino/10415-Calvert-Dr-95014/home/1088273,,,N,Y,37.3168995,-122.000137
PAST SALE,,Single Family Residential,10251 Johnson Ave,Cupertino,CA,95014,148000,3,1,,897,5100,1954,,165,,,,,http://www.redfin.com/CA/Cupertino/10251-Johnson-Ave-95014/home/1124701,,,N,Y,37.319358,-121.9992709
PAST SALE,,Single Family Residential,18731 Tilson Ave,Cupertino,CA,95014,184000,5,3,,2133,5500,2004,,86,,,,,http://www.redfin.com/CA/Cupertino/18731-Tilson-Ave-95014/home/1294096,,,N,Y,37.3163043,-121.9991821
PAST SALE,,Single Family Residential,18645 Loree Ave,Cupertino,CA,95014,210000,3,2,,1589,5100,1954,,132,,,,,http://www.redfin.com/CA/Cupertino/18645-Loree-Ave-95014/home/611426,,,N,Y,37.3205617,-121.9978939
PAST SALE,,Single Family Residential,18405 Chelmsford Dr,Cupertino,CA,95014,639000,5,3,,3078,5335,1990,,208,,,,,http://www.redfin.com/CA/Cupertino/18405-Chelmsford-Dr-95014/home/794761,,,N,Y,37.3128151,-121.9982937
PAST SALE,,Single Family Residential,18435 Chelmsford Dr,Cupertino,CA,95014,568500,4,3,,2604,5096,1990,,218,,,,,http://www.redfin.com/CA/Cupertino/18435-Chelmsford-Dr-95014/home/795485,,,N,Y,37.3124826,-121.998649
PAST SALE,,Single Family Residential,18455 Chelmsford Dr,Cupertino,CA,95014,695000,5,3,,3078,5500,1990,,226,,,,,http://www.redfin.com/CA/Cupertino/18455-Chelmsford-Dr-95014/home/1285262,,,N,Y,37.3123432,-121.9987379
PAST SALE,,Single Family Residential,18495 Chelmsford Dr,Cupertino,CA,95014,492000,5,3,,3078,5400,1990,,160,,,,,http://www.redfin.com/CA/Cupertino/18495-Chelmsford-Dr-95014/home/795488,,,N,Y,37.3118656,-121.9988267
PAST SALE,,Single Family Residential,18457 Edminton Dr,Cupertino,CA,95014,640000,5,3,,3078,5766,1990,,208,,,,,http://www.redfin.com/CA/Cupertino/18457-Edminton-Dr-95014/home/794789,,,N,Y,37.3123236,-121.9978051
PAST SALE,,Single Family Residential,18424 Edminton Dr,Cupertino,CA,95014,650000,5,3,,3078,5544,1990,,211,,,,,http://www.redfin.com/CA/Cupertino/18424-Edminton-Dr-95014/home/664688,,,N,Y,37.3121041,-121.9968501
PAST SALE,,Single Family Residential,10801 Barrington Bridge Ct,Cupertino,CA,95014,592500,4,3,,2604,5400,1990,,228,,,,,http://www.redfin.com/CA/Cupertino/10801-Barrington-Bridge-Ct-95014/home/1258863,,,N,Y,37.3113862,-121.996126
PAST SALE,,Single Family Residential,10574 Sterling Blvd,Cupertino,CA,95014,199500,3,1,,1048,8640,1954,,190,,,,,http://www.redfin.com/CA/Cupertino/10574-Sterling-Blvd-95014/home/1025849,,,N,Y,37.3139813,-121.9969167
PAST SALE,,Single Family Residential,18650 Runo Ct,Cupertino,CA,95014,252000,4,5,,2026,5525,2017,,124,,,,,http://www.redfin.com/CA/Cupertino/18650-Runo-Ct-95014/home/794893,,,N,Y,37.3186809,-121.9980272
PAST SALE,,Single Family Residential,10330 Johnson Ave,Cupertino,CA,95014,205000,5,4,,2800,5700,1999,,73,,,,,http://www.redfin.com/CA/Cupertino/10330-Johnson-Ave-95014/home/794897,,,N,Y,37.3182547,-121.9986934
PAST SALE,,Single Family Residential,18660 Medicus Ct,Cupertino,CA,95014,159500,3,2,,1547,8814,1954,,103,,,,,http://www.redfin.com/CA/Cupertino/18660-Medicus-Ct-95014/home/794923,,,N,Y,37.3166095,-121.9982937
PAST SALE,,Single Family Residential,18630 Crabtree Ave,Cupertino,CA,95014,203000,3,1,,1048,5700,1954,,194,,,,,http://www.redfin.com/CA/Cupertino/18630-Crabtree-Ave-95014/home/796227,,,N,Y,37.3172852,-121.9976718
PAST SALE,,Single Family Residential,18690 Hanna Dr,Cupertino,CA,95014,287000,4,3,,1937,6200,1955,,148,,,,,http://www.redfin.com/CA/Cupertino/18690-Hanna-Dr-95014/home/1516504,,,N,Y,37.3108512,-121.9988267
PAST SALE,,Single Family Residential,10804 Carver Dr,Cupertino,CA,95014,259500,3,3,,2060,6148,2001,,126,,,,,http://www.redfin.com/CA/Cupertino/10804-Carver-Dr-95014/home/1416068,,,N,Y,37.3115263,-122.004068
PAST SALE,,Single Family Residential,10692 Carver Dr,Cupertino,CA,95014,231000,3,2,,1177,5671,1959,,196,,,,,http://www.redfin.com/CA/Cupertino/10692-Carver-Dr-95014/home/796753,,,N,Y,37.3126364,-122.003002
PAST SALE,,Single Family Residential,18921 Pendergast Ave,Cupertino,CA,95014,181000,2,1,,934,5928,1953,,194,,,,,http://www.redfin.com/CA/Cupertino/18921-Pendergast-Ave-95014/home/1674936,,,N,Y,37.315071,-122.0030575
PAST SALE,,Single Family Residential,10633 Morengo Dr,Cupertino,CA,95014,87000,2,1,,814,5562,1953,,107,,,,,http://www.redfin.com/CA/Cupertino/10633-Morengo-Dr-95014/home/795883,,,N,Y,37.3137643,-122.0049008
PAST SALE,,Single Family Residential,19050 Barnhart Ave,Cupertino,CA,95014,225000,2,1,,1106,5355,1953,,203,,,,,http://www.redfin.com/CA/Cupertino/19050-Barnhart-Ave-95014/home/1516511,,,N,Y,37.3153566,-122.0054449
PAST SALE,,Single Family Residential,5667 Kimberly St,San Jose,CA,95129,359000,4,2,,1760,6825,1975,,204,,,,,http://www.redfin.com/CA/San-Jose/5667-Kimberly-St-95129/home/1494072,,,N,Y,37.3099552,-122.0024246
PAST SALE,,Single Family Residential,1092 LORNE,Sunnyvale,CA,94087,,3,2,,1210,6000,1957,,,,Sold,,,http://www.redfin.com/CA/Sunnyvale/1092-Lorne-Way-94087/home/1515861,MLSListings,,N,Y,37.3383261,-122.0031352
PAST SALE,,Townhouse,1681 MEADOWLARK Ln,Sunnyvale,CA,94087,,3,2,,1510,,1986,,,,Sold,,,http://www.redfin.com/CA/Sunnyvale/1681-Meadowlark-Ln-94087/home/1216078,MLSListings,,N,Y,37.338408,-122.013465
PAST SALE,,Single Family Residential,993 LORNE Way,Sunnyvale,CA,94087,,3,2,,1356,6572,1955,,,,Sold,,,http://www.redfin.com/CA/Sunnyvale/993-Lorne-Way-94087/home/847232,MLSListings,,N,Y,37.3388142,-122.0076213
PAST SALE,,Single Family Residential,1093 E HOMESTEAD Rd,Sunnyvale,CA,94087,,3,2,,1524,6000,1957,,,,Sold,,,http://www.redfin.com/CA/Sunnyvale/1093-E-Homestead-Rd-94087/home/1226283,MLSListings,,N,Y,37.3380632,-122.0031352
PAST SALE,June-11-2013,Single Family Residential,1044 LORNE Way,Sunnyvale,CA,94087,1194000,5,3,Sunnyvale,2213,6700,1957,2280,540,,Sold,,,http://www.redfin.com/CA/Sunnyvale/1044-Lorne-Way-94087/home/1540363,MLSListings,ML81313730,N,Y,37.3383056,-122.0048231
PAST SALE,,Single Family Residential,1696 Quail Ave,Sunnyvale,CA,94087,66000,3,2,,1724,7700,1957,,38,,,,,http://www.redfin.com/CA/Sunnyvale/1696-Quail-Ave-94087/home/1499664,,,N,Y,37.338,-122.0050896
PAST SALE,,Townhouse,1685 MEADOWLARK Ln,Sunnyvale,CA,94087,,2,2,,1393,,1986,,,,Sold,,,http://www.redfin.com/CA/Sunnyvale/1685-Meadowlark-Ln-94087/home/1465554,MLSListings,,N,Y,37.3382652,-122.0134767
PAST SALE,March-6-2015,Single Family Residential,992 Leighton Way,SUNNYVALE,CA,94087,1525000,3,2,SUNNYVALE,1455,6572,1956,1647,1048,,Sold,,,http://www.redfin.com/CA/Sunnyvale/992-Leighton-Way-94087/home/764192,MLSListings,ML81448405,N,Y,37.3390395,-122.0076213
PAST SALE,,Condo/Co-op,7295 VENTANA Dr #202,San Jose,CA,95129,,,,,,,,,,,Sold,,,http://www.redfin.com/CA/San-Jose/7295-Ventana-Dr-95129/unit-202/home/113818952,MLSListings,,N,Y,37.30908,-122.031809
PAST SALE,,Single Family Residential,10762 S Blaney Ave,Cupertino,CA,95014,1545000,4,2,,1272,6572,1955,,1215,,,,,http://www.redfin.com/CA/Cupertino/10762-S-Blaney-Ave-95014/home/789603,,,N,Y,37.3118369,-122.0228546
